,レースID,レースクラス,枠,馬番,馬名,騎手,コース,距離,馬場,オッズ,順位
11,202205000000 ,Other,4,8,ミスタートーザイ,菊沢,ダ,1600,良,524.3,12
12,202205000000 ,Other,4,7,ジュンオーズ,大庭,ダ,1600,良,239.3,13
13,202205000000 ,Other,7,13,ミッドナイトブルー,横山琉,ダ,1600,良,107.6,14
14,202205000000 ,Other,5,10,ジョリエス,石川,ダ,1600,良,327.8,15
15,202205000000 ,Other,3,6,ナイスサンデー,山田,ダ,1600,良,593.8,16
0,202205000000 ,Other,6,11,リメイク,横山武,ダ,1400,良,1.7,1
1,202205000000 ,Other,2,4,アポロリヤム,永野,ダ,1400,良,119.3,2
2,202205000000 ,Other,8,15,プリーチトヤーン,横山琉,ダ,1400,良,27.8,3
3,202205000000 ,Other,6,12,アーサーテソーロ,大野,ダ,1400,良,5.5,4
4,202205000000 ,Other,4,8,スズカコテキタイ,岩部,ダ,1400,良,24.4,5
5,202205000000 ,Other,5,9,イチゴキネンビ,山田,ダ,1400,良,275.3,6
6,202205000000 ,Other,2,3,ライラボンド,長岡,ダ,1400,良,12.7,7
7,202205000000 ,Other,8,16,ゲンパチプライド,小林脩,ダ,1400,良,49.1,8
8,202205000000 ,Other,1,2,トーセンキャロル,田辺,ダ,1400,良,49.3,9
9,202205000000 ,Other,7,14,ローズブルーム,Ｍデム,ダ,1400,良,30.4,10
10,202205000000 ,Other,1,1,シュガーコルト,江田照,ダ,1400,良,201.5,11
11,202205000000 ,Other,7,13,ベアグッジョブ,丸田,ダ,1400,良,104.4,12
12,202205000000 ,Other,3,6,モズゴールドメダル,津村,ダ,1400,良,118.9,13
13,202205000000 ,Other,5,10,セイウンシデン,丸山,ダ,1400,良,16.9,14
14,202205000000 ,Other,3,5,ガトーフレーズ,柴田大,ダ,1400,良,186.4,15
15,202205000000 ,Other,4,7,ライヴサファイア,戸崎圭,ダ,1400,良,5.4,16
0,202205000000 ,Other,7,12,ダノンギャラクシー,ルメー,芝,2400,良,1.7,1
1,202205000000 ,Other,5,8,マイネルメサイア,戸崎圭,芝,2400,良,7.4,2
2,202205000000 ,Other,4,6,ロンギングエーオ,石橋脩,芝,2400,良,39,3
3,202205000000 ,Other,2,2,ワープスピード,大野,芝,2400,良,4.4,4
4,202205000000 ,Other,4,7,ワイドカイザー,Ｍデム,芝,2400,良,6.1,5
5,202205000000 ,Other,5,9,ホウオウユニコーン,丸田,芝,2400,良,44.6,6
6,202205000000 ,Other,6,10,ポッドヴァイン,石川,芝,2400,良,23.1,7
7,202205000000 ,Other,3,5,ハリソンテソーロ,江田照,芝,2400,良,43.2,8
8,202205000000 ,Other,2,3,ブキャナンテソーロ,内田博,芝,2400,良,345.4,9
9,202205000000 ,Other,1,1,ダビド,永野,芝,2400,良,70.1,10
10,202205000000 ,Other,8,14,アローマンシュ,三浦,芝,2400,良,35.7,11
11,202205000000 ,Other,7,13,パラチェーン,木幡初,芝,2400,良,863.7,12
12,202205000000 ,Other,8,15,ウインアンサンブル,野中,芝,2400,良,212.2,13
13,202205000000 ,Other,6,11,ラインラペーシュ,横山琉,芝,2400,良,570.1,14
14,202205000000 ,Other,3,4,シュネーシュテルン,小林脩,芝,2400,良,333.2,15
0,202205000000 ,Other,8,16,ブラックノワール,内田博,芝,1800,良,3.7,1
1,202205000000 ,Other,3,6,サニーバローズ,Ｍデム,芝,1800,良,6.7,2
2,202205000000 ,Other,7,14,エターナルタイム,ルメー,芝,1800,良,2.5,3
3,202205000000 ,Other,2,4,コーラスライン,三浦,芝,1800,良,23.4,4
4,202205000000 ,Other,6,12,レッドヴェルティス,津村,芝,1800,良,5.9,5
5,202205000000 ,Other,5,10,メッセージソング,石橋脩,芝,1800,良,13,6
6,202205000000 ,Other,3,5,ソニックバローズ,北村宏,芝,1800,良,17.1,7
7,202205000000 ,Other,4,8,ソフィアコール,柴田大,芝,1800,良,158.7,8
8,202205000000 ,Other,2,3,メノーグラジオラス,吉田豊,芝,1800,良,170.3,9
9,202205000000 ,Other,4,7,チュラーダ,戸崎圭,芝,1800,良,42,10
10,202205000000 ,Other,1,1,ケイティーズジョウ,小林脩,芝,1800,良,183.6,11
11,202205000000 ,Other,8,15,クラシカルオーサー,田辺,芝,1800,良,107.6,12
12,202205000000 ,Other,5,9,サトノクラージュ,永野,芝,1800,良,38,13
13,202205000000 ,Other,7,13,ミラモンテ,木幡育,芝,1800,良,315.7,14
14,202205000000 ,Other,6,11,ローズクレスト,石川,芝,1800,良,98.4,15
15,202205000000 ,Other,1,2,ゼンダンクラージュ,菊沢,芝,1800,良,188.9,16
0,202205000000 ,Other,6,12,レフトゥバーズ,横山武,芝,1600,良,2.3,1
1,202205000000 ,Other,2,4,パラレルキャリア,石川,芝,1600,良,29.8,2
2,202205000000 ,Other,4,7,セラフィナイト,戸崎圭,芝,1600,良,13.6,3
3,202205000000 ,Other,2,3,ヴィクトゥーラ,大野,芝,1600,良,8.9,4
4,202205000000 ,Other,7,14,ブエナベントゥーラ,ルメー,芝,1600,良,6.3,5
5,202205000000 ,Other,3,5,ブライズルーム,永野,芝,1600,良,23.1,6
6,202205000000 ,Other,8,16,ハリウッドヒルズ,津村,芝,1600,良,7.7,7
7,202205000000 ,Other,6,11,グレルグリーン,野中,芝,1600,良,307,8
8,202205000000 ,Other,8,15,コスモアディラート,柴田大,芝,1600,良,21.6,9
9,202205000000 ,Other,1,1,ショコラブリアン,田辺,芝,1600,良,7.4,10
10,202205000000 ,Other,1,2,ラヴォルタ,三浦,芝,1600,良,40.7,11
11,202205000000 ,Other,4,8,レッドラルジュ,北村宏,芝,1600,良,38.6,12
12,202205000000 ,Other,5,10,レイモミ,杉原,芝,1600,良,42.8,13
13,202205000000 ,Other,3,6,コウソクカレン,吉田豊,芝,1600,良,52.5,14
14,202205000000 ,Other,5,9,ディーイストワール,松岡,芝,1600,良,378.6,15
15,202205000000 ,Other,7,13,ジャグリング,横山琉,芝,1600,良,300.1,16
0,202205000000 ,Other,7,14,ウインジョイフル,小林脩,ダ,1600,良,4.3,1
1,202205000000 ,Other,6,11,サンオブロジータ,戸崎圭,ダ,1600,良,12.6,2
2,202205000000 ,Other,2,3,リズムオブザナイト,Ｍデム,ダ,1600,良,8.4,3
3,202205000000 ,Other,8,15,ジランドール,ルメー,ダ,1600,良,8.8,4
4,202205000000 ,Other,7,13,ゴールドブリーズ,江田照,ダ,1600,良,4.5,5
5,202205000000 ,Other,5,10,エクセルローグ,武士沢,ダ,1600,良,7.5,6
6,202205000000 ,Other,1,2,アンジェリーブル,横山琉,ダ,1600,良,57.2,7
7,202205000000 ,Other,4,8,キングスバレイ,石川,ダ,1600,良,11.9,8
8,202205000000 ,Other,1,1,スレプトン,永野,ダ,1600,良,15.3,9
9,202205000000 ,Other,5,9,コスモストライカー,石橋脩,ダ,1600,良,22.2,10
10,202205000000 ,Other,2,4,ランカンカン,津村,ダ,1600,良,16.3,11
11,202205000000 ,Other,4,7,ディヴァインゲート,内田博,ダ,1600,良,18,12
12,202205000000 ,Other,3,5,メンディ,木幡初,ダ,1600,良,130.6,13
13,202205000000 ,Other,6,12,メイショウムート,丸田,ダ,1600,良,70.3,14
14,202205000000 ,Other,8,16,スマッシュパワー,杉原,ダ,1600,良,537.1,15
15,202205000000 ,Other,3,6,シュルシャガナ,長岡,ダ,1600,良,246.4,16
0,202205000000 ,Other,3,5,シークルーズ,三浦,芝,1400,良,10.5,1
1,202205000000 ,Other,8,16,ファロロジー,戸崎圭,芝,1400,良,30.3,2
2,202205000000 ,Other,5,9,ハイアムズビーチ,ルメー,芝,1400,良,1.9,3
3,202205000000 ,Other,7,14,オードゥメール,石川,芝,1400,良,75.3,4
4,202205000000 ,Other,5,10,ウェストファリア,横山武,芝,1400,良,5.8,5
5,202205000000 ,Other,2,4,アポロルタ,吉田豊,芝,1400,良,32.3,6
6,202205000000 ,Other,6,11,ニシノタマユラ,内田博,芝,1400,良,36,7
7,202205000000 ,Other,4,8,メイプルシスター,丸田,芝,1400,良,514.1,8
8,202205000000 ,Other,2,3,マコトダイトウレン,北村宏,芝,1400,良,14.1,9
9,202205000000 ,Other,6,12,ミツカネムーン,永野,芝,1400,良,354.8,10
10,202205000000 ,Other,1,2,ボンクラージュ,津村,芝,1400,良,40.7,11
11,202205000000 ,Other,1,1,プラソン,田辺,芝,1400,良,11.7,12
12,202205000000 ,Other,4,7,グランデレジーナ,Ｍデム,芝,1400,良,12.1,13
13,202205000000 ,Other,3,6,セプテンベル,大野,芝,1400,良,434.1,14
14,202205000000 ,Other,7,13,ヒノクニ,長岡,芝,1400,良,221.3,15
15,202205000000 ,Other,8,15,トップキャスト,石橋脩,芝,1400,良,12.5,16
0,202205000000 ,Other,8,16,ウインシャーロット,石川,芝,1400,良,2.3,1
1,202205000000 ,Other,5,9,レイモンドバローズ,横山武,芝,1400,良,7.4,2
2,202205000000 ,Other,4,8,ジネストラ,戸崎圭,芝,1400,良,4.6,3
3,202205000000 ,Other,3,6,カフェサンドリヨン,北村宏,芝,1400,良,15.2,4
4,202205000000 ,Other,2,4,タイキスウォード,Ｍデム,芝,1400,良,6.8,5
5,202205000000 ,Other,3,5,フェルミスフィア,杉原,芝,1400,良,105.1,6
6,202205000000 ,Other,4,7,メインターゲット,三浦,芝,1400,良,37.6,7
7,202205000000 ,Other,8,15,アップリバー,津村,芝,1400,良,33.5,8
8,202205000000 ,Other,7,14,ゲバラ,大野,芝,1400,良,20.2,9
9,202205000000 ,Other,6,12,フランジヴェント,野中,芝,1400,良,34,10
10,202205000000 ,Other,7,13,オメガドーヴィル,永野,芝,1400,良,73.7,11
11,202205000000 ,Other,1,2,チビラーサン,松岡,芝,1400,良,89.7,12
12,202205000000 ,Other,2,3,セイウンパワフル,横山琉,芝,1400,良,110.5,13
13,202205000000 ,Other,5,10,グレイテスト,内田博,芝,1400,良,16.8,14
14,202205000000 ,Other,6,11,ロンギングバース,木幡初,芝,1400,良,327.4,15
15,202205000000 ,Other,1,1,ザイラ,丸山,芝,1400,良,46,16
0,202205000000 ,Other,2,2,ハーツイストワール,田辺,芝,2400,良,3.7,1
1,202205000000 ,Other,6,10,ワイドエンペラー,ルメー,芝,2400,良,3.2,2
2,202205000000 ,Other,8,14,エドノフェリーチェ,Ｍデム,芝,2400,良,7.9,3
3,202205000000 ,Other,1,1,アルビージャ,戸崎圭,芝,2400,良,5.6,4
4,202205000000 ,Other,5,8,レティキュール,横山武,芝,2400,良,8.3,5
5,202205000000 ,Other,8,13,レイオブウォーター,丸山,芝,2400,良,12.9,6
6,202205000000 ,Other,6,9,セントレオナード,石橋脩,芝,2400,良,26.2,7
7,202205000000 ,Other,4,5,バイマイサイド,内田博,芝,2400,良,95.2,8
8,202205000000 ,Other,4,6,サウンドバーニング,吉田豊,芝,2400,良,279.5,9
9,202205000000 ,Other,7,12,タイセイモンストル,石川,芝,2400,良,96.2,10
10,202205000000 ,Other,3,4,ウシュバテソーロ,江田照,芝,2400,良,25.5,11
11,202205000000 ,Other,5,7,キタサンバルカン,三浦,芝,2400,良,95.2,12
12,202205000000 ,Other,3,3,サペラヴィ,津村,芝,2400,良,237.1,13
13,202205000000 ,Other,7,11,ベデザンジュ,大野,芝,2400,良,16.9,14
0,202205000000 ,Other,2,4,キタノリューオー,丸山,ダ,1600,良,5.4,1
1,202205000000 ,Other,6,11,アナンシエーション,石川,ダ,1600,良,3.4,2
2,202205000000 ,Other,8,16,エコロファルコン,戸崎圭,ダ,1600,良,6.8,3
3,202205000000 ,Other,1,2,ダイワドノヴァン,田辺,ダ,1600,良,29.9,4
4,202205000000 ,Other,3,5,ジェロボーム,三浦,ダ,1600,良,144,5
5,202205000000 ,Other,2,3,フォーヴィスム,横山武,ダ,1600,良,6.1,6
6,202205000000 ,Other,6,12,ヨンク,江田照,ダ,1600,良,38,7
7,202205000000 ,Other,5,9,オブデュモンド,ルメー,ダ,1600,良,5,8
8,202205000000 ,Other,4,7,ゼローソ,大野,ダ,1600,良,277.1,9
9,202205000000 ,Other,4,8,フィナールショコラ,永野,ダ,1600,良,54.7,10
10,202205000000 ,Other,3,6,ホウオウジャッジ,柴田大,ダ,1600,良,405.5,11
11,202205000000 ,Other,8,15,タイセイスラッガー,Ｍデム,ダ,1600,良,10.5,12
12,202205000000 ,Other,5,10,ラブリーエンジェル,横山琉,ダ,1600,良,24,13
13,202205000000 ,Other,7,13,ポールスター,内田博,ダ,1600,良,61.8,14
14,202205000000 ,Other,7,14,メタルスパーク,野中,ダ,1600,良,157.2,15
15,202205000000 ,Other,1,1,サンキューレター,石橋脩,ダ,1600,良,63.4,16
0,202205000000 ,Other,7,13,メテオフリューゲル,秋山真,ダ,1400,良,3.5,1
1,202205000000 ,Other,6,11,ウォーカーテソーロ,永野,ダ,1400,良,17.6,2
2,202205000000 ,Other,7,14,エコロドラゴン,菅原明,ダ,1400,良,4.6,3
3,202205000000 ,Other,8,15,オルロージュ,坂井,ダ,1400,良,48.4,4
4,202205000000 ,Other,5,9,ザアトム,戸崎圭,ダ,1400,良,4.7,5
5,202205000000 ,Other,2,4,スターオブフェイス,丸山,ダ,1400,良,139.8,6
6,202205000000 ,Other,3,6,ラールブル,和田竜,ダ,1400,良,132.3,7
7,202205000000 ,Other,4,7,ミユキアイラブユー,横山琉,ダ,1400,良,15.2,8
8,202205000000 ,Other,1,1,テンコウバヒ,石橋脩,ダ,1400,良,19.8,9
9,202205000000 ,Other,8,16,ベルウッドツクバ,Ｍデム,ダ,1400,良,5.5,10
10,202205000000 ,Other,3,5,ミザール,北村宏,ダ,1400,良,256.4,11
11,202205000000 ,Other,6,12,カンタベリーホープ,的場,ダ,1400,良,465.3,12
12,202205000000 ,Other,2,3,ディオアステリア,石川,ダ,1400,良,15.5,13
13,202205000000 ,Other,4,8,ライヴアクアマリン,小林脩,ダ,1400,良,628.5,14
14,202205000000 ,Other,1,2,ブラックテイルズ,江田照,ダ,1400,良,66.1,15
15,202205000000 ,Other,5,10,ロードシャマール,津村,ダ,1400,良,15.5,16
0,202205000000 ,Other,3,4,サバンナモンキー,石川,ダ,2100,良,3.8,1
1,202205000000 ,Other,7,12,ネッスンドルマ,坂井,ダ,2100,良,14.7,2
2,202205000000 ,Other,4,5,ガンガディン,菅原明,ダ,2100,良,34.1,3
3,202205000000 ,Other,2,2,ブレットフライ,内田博,ダ,2100,良,2.9,4
4,202205000000 ,Other,7,11,センジュ,武士沢,ダ,2100,良,3.6,5
5,202205000000 ,Other,3,3,トーセンコップ,丸田,ダ,2100,良,17.4,6
6,202205000000 ,Other,6,9,ヤマニンクラビーア,伊藤,ダ,2100,良,36.1,7
7,202205000000 ,Other,6,10,ソアリング,丸山,ダ,2100,良,96,8
8,202205000000 ,Other,5,8,サバンナキャット,三浦,ダ,2100,良,7.9,9
9,202205000000 ,Other,5,7,ヴィオレントアズル,柴田大,ダ,2100,良,124.1,10
10,202205000000 ,Other,1,1,ウイングラドナス,野中,ダ,2100,良,45,11
11,202205000000 ,Other,8,14,トップランク,永野,ダ,2100,良,141,12
12,202205000000 ,Other,8,13,モーリスマイナー,杉原,ダ,2100,良,154.6,13
13,202205000000 ,Other,4,6,マゼンダフラッシュ,小林脩,ダ,2100,良,43,14
0,202205000000 ,Other,4,8,ストレートリターン,横山武,ダ,1600,良,2.9,1
1,202205000000 ,Other,8,15,エスシーカリファ,丸田,ダ,1600,良,34.6,2
2,202205000000 ,Other,4,7,ネヴァイナフ,和田竜,ダ,1600,良,3.8,3
3,202205000000 ,Other,2,4,サンマルディライト,大野,ダ,1600,良,6.9,4
4,202205000000 ,Other,6,12,カルヴァドス,北村宏,ダ,1600,良,80.8,5
5,202205000000 ,Other,5,10,ノーブルオーキッド,宮崎,ダ,1600,良,5.3,6
6,202205000000 ,Other,5,9,ロジマスタング,内田博,ダ,1600,良,11.9,7
7,202205000000 ,Other,7,13,キツネビ,柴田未,ダ,1600,良,99.9,8
8,202205000000 ,Other,6,11,マルクドヌーヴ,菊沢,ダ,1600,良,11.4,9
9,202205000000 ,Other,1,2,トゥジアース,横山琉,ダ,1600,良,46.7,10
10,202205000000 ,Other,8,16,ヤマビジン,江田照,ダ,1600,良,37.3,11
11,202205000000 ,Other,7,14,セイカノータ,岩部,ダ,1600,良,394.2,12
12,202205000000 ,Other,2,3,タイコネン,丸山,ダ,1600,良,50.8,13
13,202205000000 ,Other,3,6,ジュウセンシャ,山田,ダ,1600,良,218.6,14
14,202205000000 ,Other,1,1,ワイタ,菅原明,ダ,1600,良,50.7,15
15,202205000000 ,Other,3,5,テイエムボーラー,杉原,ダ,1600,良,143.6,16
0,202205000000 ,Other,3,6,ラレイナ,野中,ダ,1600,良,10.8,1
1,202205000000 ,Other,5,9,キングスフィリア,ルメー,ダ,1600,良,1.6,2
2,202205000000 ,Other,6,11,エレボアブランシュ,和田竜,ダ,1600,良,27.1,3
3,202205000000 ,Other,7,14,ズールー,三浦,ダ,1600,良,8.6,4
4,202205000000 ,Other,8,16,ダイナストーン,戸崎圭,ダ,1600,良,10.4,5
5,202205000000 ,Other,8,15,ラブロッソー,坂井,ダ,1600,良,22.4,6
6,202205000000 ,Other,2,3,オウケンロジータ,田中勝,ダ,1600,良,74.4,7
7,202205000000 ,Other,5,10,ハローキャンディ,小林脩,ダ,1600,良,9.3,8
8,202205000000 ,Other,2,4,グラスピレ,永野,ダ,1600,良,71.4,9
9,202205000000 ,Other,4,7,エープラス,横山琉,ダ,1600,良,74.7,10
10,202205000000 ,Other,1,1,クオンタム,杉原,ダ,1600,良,59.7,11
11,202205000000 ,Other,3,5,テンナイトパール,丸山,ダ,1600,良,105.6,12
12,202205000000 ,Other,1,2,サイモンポーリア,大野,ダ,1600,良,218.6,13
13,202205000000 ,Other,6,12,ヤマタケクララ,内田博,ダ,1600,良,164.8,14
14,202205000000 ,Other,4,8,ステディシュシュ,柴田大,ダ,1600,良,14.7,15
15,202205000000 ,Other,7,13,イッツアワターン,江田照,ダ,1600,良,523.8,16
0,202205000000 ,Other,2,4,ライラスター,ルメー,芝,1600,良,1.3,1
1,202205000000 ,Other,6,11,カヨウネンカ,Ｍデム,芝,1600,良,14.2,2
2,202205000000 ,Other,3,6,ソレントフレイバー,田辺,芝,1600,良,10.1,3
3,202205000000 ,Other,2,3,イワクニ,菅原明,芝,1600,良,188.4,4
4,202205000000 ,Other,8,16,アルテラ,武士沢,芝,1600,良,111.5,5
5,202205000000 ,Other,3,5,カイト,永野,芝,1600,良,24.6,6
6,202205000000 ,Other,1,2,ナンベイコー,小林脩,芝,1600,良,220,7
7,202205000000 ,Other,8,15,ノアチェリー,横山琉,芝,1600,良,22.6,8
8,202205000000 ,Other,7,14,チューウィー,柴田大,芝,1600,良,75,9
9,202205000000 ,Other,6,12,ネイキッドハート,石川,芝,1600,良,212.5,10
10,202205000000 ,Other,7,13,ヨール,嶋田,芝,1600,良,250.2,11
11,202205000000 ,Other,5,9,ココリヴァルキリー,北村宏,芝,1600,良,25.6,12
12,202205000000 ,Other,1,1,ダイゴシンリュウ,大野,芝,1600,良,116.3,13
13,202205000000 ,Other,4,7,スピードソルジャー,戸崎圭,芝,1600,良,18.1,14
14,202205000000 ,Other,5,10,サトノプリエール,丸田,芝,1600,良,12.3,15
15,202205000000 ,Other,4,8,ルナブリエ,津村,芝,1600,良,147.7,16
0,202205000000 ,Other,1,1,ロールアップ,ルメー,芝,1600,良,2,1
1,202205000000 ,Other,3,6,コズミックエッグ,内田博,芝,1600,良,5.6,2
2,202205000000 ,Other,5,10,ヤマニンフェリクス,菅原明,芝,1600,良,14.9,3
3,202205000000 ,Other,5,9,オメガオリーブ,丸田,芝,1600,良,52.3,4
4,202205000000 ,Other,2,3,クインズコスモス,和田竜,芝,1600,良,18.2,5
5,202205000000 ,Other,2,4,スカイコップス,三浦,芝,1600,良,9.2,6
6,202205000000 ,Other,6,11,ホイッスルベイト,宮崎,芝,1600,良,8.5,7
7,202205000000 ,Other,8,15,キタノコリンシアン,的場,芝,1600,良,346.2,8
8,202205000000 ,Other,4,8,ベルアクトリス,Ｍデム,芝,1600,良,7.7,9
9,202205000000 ,Other,8,16,ホヲユイットウ,大野,芝,1600,良,75,10
10,202205000000 ,Other,6,12,デルマアスタロト,大庭,芝,1600,良,228.8,11
11,202205000000 ,Other,4,7,メガミ,永野,芝,1600,良,102.2,12
12,202205000000 ,Other,7,13,ベルウッドウズメ,菊沢,芝,1600,良,74.4,13
13,202205000000 ,Other,1,2,ヴェルーリヤ,松岡,芝,1600,良,68.2,14
14,202205000000 ,Other,7,14,ショウナンマジカル,坂井,芝,1600,良,63.3,15
15,202205000000 ,Other,3,5,リリーズメモリー,横山琉,芝,1600,良,144.3,16
0,202205000000 ,Other,6,11,グアドループ,ルメー,ダ,1300,良,5.8,1
1,202205000000 ,Other,5,10,アルマセクメト,三浦,ダ,1300,良,6.2,2
2,202205000000 ,Other,3,5,ルヴァンヴェール,菅原明,ダ,1300,良,10.9,3
3,202205000000 ,Other,4,7,ネオトゥルー,横山武,ダ,1300,良,2.3,4
4,202205000000 ,Other,7,13,ライヴクラッカー,津村,ダ,1300,良,14.5,5
5,202205000000 ,Other,8,15,ニシノミズカゼ,永野,ダ,1300,良,14.5,6
6,202205000000 ,Other,4,8,インヴァネス,戸崎圭,ダ,1300,良,121.2,7
7,202205000000 ,Other,1,1,トランザクト,内田博,ダ,1300,良,78.9,8
8,202205000000 ,Other,2,4,フレンドパル,江田照,ダ,1300,良,151.1,9
9,202205000000 ,Other,7,14,ナイトコマンダー,大野,ダ,1300,良,29.5,10
10,202205000000 ,Other,6,12,ダイシンビルギニス,坂井,ダ,1300,良,37.6,11
11,202205000000 ,Other,1,2,デルニエエトワール,和田竜,ダ,1300,良,10.2,12
12,202205000000 ,Other,8,16,アイファーチーター,的場,ダ,1300,良,447.8,13
13,202205000000 ,Other,3,6,ルビースター,石川,ダ,1300,良,66.3,14
14,202205000000 ,Other,2,3,スマイルアモーレ,小林脩,ダ,1300,良,20.2,15
15,202205000000 ,Other,5,9,エレガントオーラ,伊藤,ダ,1300,良,228.5,16
